"","group","time","mean_rate","lower_ci","upper_ci","percent_mean_upper","percent_mean_lower","mean_percent_mean","cutoff_mean","cutoff_upper","cutoff_lower","y_for_percent"
"639","15-20",937,5.24025660203835,4.65146128750655,5.70332377417795,0.0883672704041779,0.112360015786778,0.100363643095478,607,475,694,1.41310975609756
"640","15-20",940,5.21945194484355,4.55051825296801,5.72232413592243,0.0963457842687252,0.128161672709029,0.112253728488877,607,475,694,1.41768292682927
"641","15-20",943,5.23571614113267,4.39858134941413,5.72470935684093,0.0933956697664815,0.159889262357419,0.12664246606195,607,475,694,1.42225609756098
"642","15-20",946,5.21917704608743,4.55990580083021,5.80459358665323,0.112166446050083,0.126317087815874,0.119241766932979,607,475,694,1.42682926829268
"643","15-20",949,5.23593412182004,4.53845583733218,5.78535718993663,0.104933151436521,0.133209904529016,0.119071527982769,607,475,694,1.43140243902439
"644","15-20",952,5.245308098014,4.45211998562796,5.77439454605696,0.100868516807103,0.151218593372307,0.126043555089705,607,475,694,1.4359756097561
"645","15-20",955,5.22404784520908,4.56099527018662,5.73099106769478,0.097040310025226,0.126923143636699,0.111981726830962,607,475,694,1.4405487804878
"646","15-20",958,5.22043697431329,4.5072895458286,5.703830014897,0.0925962793846973,0.136606845747524,0.114601562566111,607,475,694,1.44512195121951
"647","15-20",961,5.19875092834585,4.42889995178354,5.71319853114672,0.0989560011417113,0.148083835362212,0.123519918251962,607,475,694,1.44969512195122
"648","15-20",964,5.20272747458715,4.55421840928117,5.69565954905617,0.0947449346283782,0.124647902177009,0.109696418402694,607,475,694,1.45426829268293
"649","15-20",967,5.20928690613439,4.32896395257328,5.75310572699259,0.104394100508806,0.168991067188957,0.136692583848882,607,475,694,1.45884146341463
"650","15-20",970,5.2163652585476,4.58137362816021,5.77002114146814,0.106138250578468,0.121730668562153,0.113934459570311,607,475,694,1.46341463414634
"651","15-20",973,5.1756567827517,4.48982381238234,5.71936459868594,0.105050979760905,0.132511292606371,0.118781136183638,607,475,694,1.46798780487805
"652","15-20",976,5.23607954094821,4.47988617142192,5.73181873517921,0.0946775522323763,0.144419763606065,0.119548657919221,607,475,694,1.47256097560976
"653","15-20",979,5.18836074655563,4.52658910972806,5.6576615558927,0.0904526173606225,0.127549272140898,0.10900094475076,607,475,694,1.47713414634146
"654","15-20",982,5.20427778643834,4.61494771746147,5.71140638716544,0.0974445680145312,0.113239548917351,0.105342058465941,607,475,694,1.48170731707317
"655","15-20",985,5.22642916873665,4.56525968419775,5.76822032804931,0.10366373327195,0.126505011967611,0.115084372619781,607,475,694,1.48628048780488
"656","15-20",988,5.20784377268533,4.3748674564908,5.71126185175032,0.0966653573030313,0.159946486982465,0.128305922142748,607,475,694,1.49085365853659
"657","15-20",991,5.25163823766331,4.6145237700043,5.78135886585003,0.10086769198756,0.121317280213593,0.111092486100576,607,475,694,1.49542682926829
"658","15-20",994,5.24922288197761,4.60084969921191,5.74001030548928,0.0934971584454343,0.123517937291592,0.108507547868513,607,475,694,1.5
"659","21-25",10,3.55910073903733,-17.216097743879,6.62804136913613,0.862279787823283,3.83720439689932,2.3497420923613,682,682,682,0
"660","21-25",13,3.11140800562714,-19.7918196421854,6.62804136913613,1.13023857917347,5.361049276209,3.24564392769124,682,682,682,0.00457317073170732
"661","21-25",16,4.00708887135173,2.77258903092648,6.62804136913613,0.654078954056304,0.308078977047698,0.481078965552001,682,682,682,0.00914634146341463
"662","21-25",19,4.11117352635612,2.77258714489148,6.98471634226242,0.698959262479301,0.325597149544568,0.512278206011934,682,682,682,0.013719512195122
"663","21-25",22,3.53527543887236,-17.5087473957877,6.78238650800827,0.918488849109769,3.95258366668381,2.43553625789679,682,682,682,0.0182926829268293
"664","21-25",25,3.36802548219316,-18.3172699440192,6.88074874533589,1.04296219898412,4.43857819391898,2.74077019645155,682,682,682,0.0228658536585366
"665","21-25",28,2.96041417189763,-19.391401859966,6.62804136913616,1.23888989319612,5.55023274920214,3.39456132119913,682,682,682,0.0274390243902439
"666","21-25",31,3.88068795875214,-6.16415746697289,6.50827611448714,0.677093387477597,0.588418737216641,0.632756062347119,682,682,682,0.0320121951219512
"667","21-25",34,3.52844147013155,-17.5203713064414,6.98471633639387,0.979547172744648,3.96547029467609,2.47250873371037,682,682,682,0.0365853658536585
"668","21-25",37,3.548669221285,-16.603285784877,6.98471629409898,0.968263554180958,3.67873581603214,2.32349968510655,682,682,682,0.0411585365853658
"669","21-25",40,2.78857202148669,-20.6392084991633,6.98471624254809,1.50476451342443,6.40135393317176,3.9530592232981,682,682,682,0.0457317073170732
"670","21-25",43,2.40123026312217,-20.4535356833122,6.6023478888854,1.74956883156252,7.51794015652532,4.63375449404392,682,682,682,0.0503048780487805
"671","21-25",46,2.1806008422784,-21.1477760535939,6.44571981654944,1.95593750657027,8.69814174312511,5.32703962484769,682,682,682,0.0548780487804878
"672","21-25",49,2.80927691982944,-19.8404232180817,6.98471630724166,1.48630395171784,6.06246617342596,3.7743850625719,682,682,682,0.0594512195121951
"673","21-25",52,2.85952946072317,-19.275545707363,6.42036219617103,1.24525128499545,5.74081032285929,3.49303080392737,682,682,682,0.0640243902439024
"674","21-25",55,3.57708226341694,-17.8640072403715,6.98471633449722,0.952629495253821,3.99401633087053,2.47332291306218,682,682,682,0.0685975609756097
"675","21-25",58,3.09881256902431,-17.9960008687296,6.98471622460352,1.25399764233005,4.80738604477644,3.03069184355324,682,682,682,0.0731707317073171
"676","21-25",61,2.70475462646639,-19.7769859449436,6.35618571173275,1.35000456216494,6.31193349349443,3.83096902782968,682,682,682,0.0777439024390244
"677","21-25",64,2.52702058628553,-22.6238486403131,6.68151286792534,1.64402787384748,7.95277575619909,4.79840181502328,682,682,682,0.0823170731707317
"678","21-25",67,3.10565489452268,-18.9713836851767,6.35986281870976,1.04783307698688,5.10865802206026,3.07824554952357,682,682,682,0.086890243902439
"679","21-25",70,3.12211949296766,-19.1417193711978,6.36071811367092,1.03730770971385,5.13100152454544,3.08415461712964,682,682,682,0.0914634146341463
"680","21-25",73,2.632742413368,-19.7033085977809,6.55835290512446,1.4910727581338,6.48394848570658,3.98751062192019,682,682,682,0.0960365853658536
"681","21-25",76,3.48147510328807,-12.8599001000596,6.98458720252961,1.00621489320232,2.69380785975294,1.85001137647763,682,682,682,0.100609756097561
"682","21-25",79,3.65278875308508,-12.6570934357133,6.31282488459056,0.728220631225627,2.4650493886413,1.59663500993346,682,682,682,0.105182926829268
"683","21-25",82,3.392060918237,-18.4971928119949,6.98470847898035,1.05913415099001,4.45308390912057,2.75610903005529,682,682,682,0.109756097560976
"684","21-25",85,3.51505707130676,-15.2551155318464,6.4178065193251,0.825804357975678,3.3399339533839,2.08286915567979,682,682,682,0.114329268292683
"685","21-25",88,3.05582344506096,-20.25069311572,6.32248947004006,1.06899697698796,5.62691856378374,3.34795777038585,682,682,682,0.11890243902439
"686","21-25",91,3.83480365632962,-12.6063699546131,6.66975783547979,0.739269707973413,2.28735734196074,1.51331352496708,682,682,682,0.123475609756098
"687","21-25",94,3.09963699668994,-23.9533021836217,6.98471626597711,1.25339814740758,6.72777657809645,3.99058736275202,682,682,682,0.128048780487805
"688","21-25",97,3.6941072420654,-11.9692580466926,6.33631115530047,0.715248296840945,2.24009490314649,1.47767159999372,682,682,682,0.132621951219512
"689","21-25",100,3.30210068681111,-12.8706485132405,6.36026105209172,0.926125716727896,2.89771534364383,1.91192053018586,682,682,682,0.13719512195122
"690","21-25",103,3.99084555492592,0.29492288771124,6.46336541888163,0.619547870226116,0.926100150042836,0.772824010134476,682,682,682,0.141768292682927
"691","21-25",106,3.87382531104991,-10.9370350228656,6.33685609525788,0.635813591589245,1.82331652686252,1.22956505922588,682,682,682,0.146341463414634
"692","21-25",109,2.61553610285912,-22.1273916127304,6.31302792016917,1.41366498947127,7.45998324723651,4.43682411835389,682,682,682,0.150914634146341
"693","21-25",112,3.65211660938385,-11.9131998729493,6.10761220884299,0.672348630147769,2.26199876595923,1.4671736980535,682,682,682,0.155487804878049
"694","21-25",115,3.59699919657476,-17.408523054736,6.19540885632711,0.722382607765574,3.83973504117357,2.28105882446957,682,682,682,0.160060975609756
"695","21-25",118,4.40809346315747,2.84433158111259,6.41759827439911,0.455867106275521,0.35474789614029,0.405307501207906,682,682,682,0.164634146341463
"696","21-25",121,2.63368928909022,-19.3082222612437,6.35856281503114,1.41431775622539,6.33124531478561,3.8727815355055,682,682,682,0.169207317073171
"697","21-25",124,3.58558445153685,-12.6113670035417,6.35844778557975,0.77333650107011,2.51724165864683,1.64528907985847,682,682,682,0.173780487804878
"698","21-25",127,3.73394047469148,-12.4278576721561,6.35170373830653,0.701072575033845,2.32834916796121,1.51471087149753,682,682,682,0.178353658536585
"699","21-25",130,3.43014126548009,-12.237134015786,6.38845853534218,0.862447648915717,2.56753062590654,1.71498913741113,682,682,682,0.182926829268293
"700","21-25",133,4.52687403637316,3.1150491317754,6.09263270340611,0.345880767711267,0.311876339667026,0.328878553689146,682,682,682,0.1875
"701","21-25",136,4.18618298295756,2.68709519866216,6.09974942914296,0.45711485952137,0.358103740423761,0.407609299972566,682,682,682,0.192073170731707
"702","21-25",139,4.32478172045033,3.02384775671042,6.42335768784424,0.485244366778211,0.300809161671274,0.393026764224742,682,682,682,0.196646341463415
"703","21-25",142,3.87457665486083,-11.5783391160696,6.1752788809794,0.593794478999978,1.98828495276872,1.29103971588435,682,682,682,0.201219512195122
"704","21-25",145,3.83674048015593,-11.9458192451487,6.35412943872783,0.656126983722809,2.11353329914648,1.38483014143465,682,682,682,0.205792682926829
"705","21-25",148,3.99830723016076,-11.0778394991647,6.19101575485575,0.548409213817927,1.77063238552563,1.15952079967178,682,682,682,0.210365853658537
"706","21-25",151,4.30581778833582,2.73170618214451,6.54749166838562,0.520615128239368,0.365577849219601,0.443096488729484,682,682,682,0.214939024390244
"707","21-25",154,4.29024659576533,2.95047308878894,6.12918390417912,0.428632076820224,0.312283566240414,0.370457821530319,682,682,682,0.219512195121951
"708","21-25",157,4.17743780607012,2.44543066664885,6.14071652636879,0.469971980778715,0.414609916371357,0.442290948575036,682,682,682,0.224085365853659
"709","21-25",160,4.39355864089355,3.02797136030334,6.31240638471813,0.43674112505628,0.310815762848786,0.373778443952533,682,682,682,0.228658536585366
"710","21-25",163,4.05484058424512,-10.3585890010458,6.01875236488314,0.48433760584046,1.55462299585674,1.0194803008486,682,682,682,0.233231707317073
"711","21-25",166,4.21014213353801,2.95047431328532,6.06824958667665,0.441340789503744,0.299198407155467,0.370269598329605,682,682,682,0.23780487804878
"712","21-25",169,4.18103612216453,2.76848297647401,5.99216494430175,0.433177032969425,0.337847630208761,0.385512331589093,682,682,682,0.242378048780488
"713","21-25",172,4.27950896684565,2.9625206153735,6.11017647636228,0.427775131142203,0.30774286528552,0.367758998213861,682,682,682,0.246951219512195
"714","21-25",175,4.28772706522065,2.83515219601707,5.99545319572019,0.398282377708118,0.338775030944939,0.368528704326529,682,682,682,0.251524390243902
"715","21-25",178,4.33990220126732,3.01556999907974,6.06976957128899,0.398595933686367,0.305152545096719,0.351874239391543,682,682,682,0.25609756097561
"716","21-25",181,4.31099302799424,2.96655192527818,6.10447297617752,0.416024785133492,0.31186343702847,0.363944111080981,682,682,682,0.260670731707317
"717","21-25",184,4.3920799983173,3.02487886891552,6.26532879341861,0.426506073618647,0.31128784765432,0.368896960636483,682,682,682,0.265243902439024
"718","21-25",187,3.9950222063574,-10.2100079616623,6.00615629033721,0.503409988755365,1.55568240532301,1.02954619703919,682,682,682,0.269817073170732
"719","21-25",190,4.37084963473277,2.8859944749964,6.0803881915101,0.391122710603575,0.339717739987447,0.365420225295511,682,682,682,0.274390243902439
"720","21-25",193,4.52576510533605,3.08806227041744,6.10636835645679,0.349245534032942,0.317670670363227,0.333458102198085,682,682,682,0.278963414634146
"721","21-25",196,4.3786674731764,3.09844295229049,6.12844874167676,0.399615015120349,0.292377653413631,0.34599633426699,682,682,682,0.283536585365854
"722","21-25",199,4.4265279189328,2.96815033044463,6.25426377736076,0.412905078630705,0.329463095048043,0.371184086839374,682,682,682,0.288109756097561
"723","21-25",202,4.39411924069849,2.94826292107255,6.05904545441956,0.378898733175118,0.329043487539976,0.353971110357547,682,682,682,0.292682926829268
"724","21-25",205,4.37278033613799,3.0761349278804,6.00804125853878,0.373963656231825,0.296526536570271,0.335245096401048,682,682,682,0.297256097560976
"725","21-25",208,4.57146667176707,3.2814088354072,6.3485207776129,0.388727345825517,0.282197799740538,0.335462572783027,682,682,682,0.301829268292683
"726","21-25",211,4.27691006030717,3.02951293351325,6.0725706222247,0.419849970328476,0.291658489237514,0.355754229782995,682,682,682,0.30640243902439
"727","21-25",214,4.20776450775015,2.40898967095244,6.19980365749892,0.473419828053516,0.427489426626562,0.450454627340039,682,682,682,0.310975609756098
"728","21-25",217,4.59783143191222,3.05297279649049,6.04975582739205,0.315784607804985,0.335997232238509,0.325890920021747,682,682,682,0.315548780487805
"729","21-25",220,4.51038712335751,3.01593163472997,6.02469390835314,0.335737652573907,0.331336412541697,0.333537032557802,682,682,682,0.320121951219512
"730","21-25",223,4.59590210063411,3.43753756249547,6.05513123278095,0.317506574377532,0.252042909699669,0.2847747420386,682,682,682,0.324695121951219
"731","21-25",226,4.714308001074,3.42219479490395,6.11934633322259,0.298037025121925,0.274083323761555,0.28606017444174,682,682,682,0.329268292682927
"732","21-25",229,4.73605583400455,3.13233508054353,6.11666541186167,0.291510409979637,0.338619477825075,0.315064943902356,682,682,682,0.333841463414634
"733","21-25",232,4.64560134419197,3.11066711818735,6.12787971556971,0.319071366989103,0.330405928593857,0.32473864779148,682,682,682,0.338414634146341
"734","21-25",235,4.71066945299279,3.13226904979236,6.12387018243836,0.299999977401881,0.335069233566715,0.317534605484298,682,682,682,0.342987804878049
"735","21-25",238,4.47450942845227,3.10751871336172,6.0269772616137,0.346958221450978,0.305506276598325,0.326232249024651,682,682,682,0.347560975609756
"736","21-25",241,4.75025577093585,3.23708681280017,6.12951779470231,0.290355317750549,0.318544733400234,0.304450025575391,682,682,682,0.352134146341463
"737","21-25",244,4.61493954273611,3.12449823261167,6.18544185457072,0.340308317647751,0.322960094346282,0.331634205997017,682,682,682,0.356707317073171
"738","21-25",247,4.71592823173002,3.11917923057909,6.31255133214288,0.338559668841089,0.338586365756709,0.338573017298899,682,682,682,0.361280487804878
"739","21-25",250,4.71279562452981,3.45647540509232,5.96917172748184,0.266588284968836,0.266576427141974,0.266582356055405,682,682,682,0.365853658536585
"740","21-25",253,4.63856334576136,3.32640758594409,5.91685205997768,0.275578583050806,0.282879775915166,0.279229179482986,682,682,682,0.370426829268293
"741","21-25",256,4.61179453378194,3.12569358899062,5.9250091983004,0.28475133809605,0.322239192120433,0.303495265108241,682,682,682,0.375
"742","21-25",259,4.74543189795709,3.44811477592701,5.9380393716112,0.251316950553549,0.273382307433086,0.262349628993317,682,682,682,0.379573170731707
"743","21-25",262,4.72394196409197,3.12884392792255,6.33678492482249,0.341418877071354,0.337662496341872,0.339540686706613,682,682,682,0.384146341463415
"744","21-25",265,4.68116821568724,3.39153315199273,6.1075628522668,0.304709117651342,0.275494279264044,0.290101698457693,682,682,682,0.388719512195122
"745","21-25",268,4.77629159206061,3.75288425918307,6.0031753838359,0.256869533220016,0.21426818550582,0.235568859362918,682,682,682,0.393292682926829
"746","21-25",271,4.43066158028685,3.2628910391226,6.05320303636853,0.366207489938024,0.263565727150085,0.314886608544055,682,682,682,0.397865853658537
"747","21-25",274,4.67756242369375,3.44921913574336,5.89686854470724,0.260671266477858,0.262603291348573,0.261637278913216,682,682,682,0.402439024390244
"748","21-25",277,4.78029728746204,3.39046338094468,6.05122293001046,0.265867490267154,0.29074214906313,0.278304819665142,682,682,682,0.407012195121951
"749","21-25",280,4.78020738850828,3.1694446435583,5.95319980189579,0.245385255921618,0.336965033948587,0.291175144935102,682,682,682,0.411585365853659
"750","21-25",283,4.66593369645582,3.58739680206174,5.85966925924331,0.255840661365213,0.231151354596685,0.243496007980949,682,682,682,0.416158536585366
"751","21-25",286,4.62121182491875,3.48614856601296,6.0291406826118,0.304666592018385,0.245620261937624,0.275143426978005,682,682,682,0.420731707317073
"752","21-25",289,4.73456129548922,3.67330503688031,5.96576939623222,0.260046923865156,0.224150917555973,0.242098920710564,682,682,682,0.42530487804878
"753","21-25",292,4.80289881621471,3.49129674899402,6.07332916079214,0.264513243603723,0.273085508858251,0.268799376230987,682,682,682,0.429878048780488
"754","21-25",295,4.74866248469182,3.61787192138208,5.91590109659672,0.245803658539158,0.238128223885157,0.241965941212157,682,682,682,0.434451219512195
"755","21-25",298,4.75183526078496,3.55614128136499,5.88805522654512,0.239111817519631,0.251627826681526,0.245369822100579,682,682,682,0.439024390243902
"756","21-25",301,4.73565076328467,3.55909662148257,5.96248108883806,0.259062668865904,0.24844613773547,0.253754403300687,682,682,682,0.44359756097561
"757","21-25",304,4.88390999056525,3.58536027447558,6.03030012756515,0.234727941181247,0.265883220329247,0.250305580755247,682,682,682,0.448170731707317
"758","21-25",307,4.6998014655367,3.68435574506492,5.99950327633412,0.27654398176775,0.216061407682424,0.246302694725087,682,682,682,0.452743902439024
"759","21-25",310,4.81291075625422,3.59632996588998,6.02386522288916,0.251605427144342,0.252774433596827,0.252189930370584,682,682,682,0.457317073170732
"760","21-25",313,4.828200289347,3.81030507689712,6.10550582439601,0.264551066339828,0.210822905316454,0.237686985828141,682,682,682,0.461890243902439
"761","21-25",316,4.65119871559647,3.39648374543706,5.98686180100975,0.287165345340873,0.269761634984994,0.278463490162934,682,682,682,0.466463414634146
"762","21-25",319,4.69570117098646,3.52272493428111,6.06313122365723,0.291208917023887,0.249797888322383,0.270503402673135,682,682,682,0.471036585365854
"763","21-25",322,4.73573346016901,3.58331358804706,5.8277734005955,0.230595735509896,0.243345594048872,0.236970664779384,682,682,682,0.475609756097561
"764","21-25",325,4.74940386788638,3.32884812060413,5.84066297483214,0.229767595534342,0.299101905585982,0.264434750560162,682,682,682,0.480182926829268
"765","21-25",328,4.69886798222154,3.46212894526423,5.9049928536474,0.256684136687669,0.263199358151067,0.259941747419368,682,682,682,0.484756097560976
"766","21-25",331,4.86485649601632,3.8672880398863,6.02011412572651,0.237470032395856,0.205056090954974,0.221263061675415,682,682,682,0.489329268292683
"767","21-25",334,4.79734582493423,3.68156249384704,5.96447240803318,0.243285897179395,0.232583468402027,0.237934682790711,682,682,682,0.49390243902439
"768","21-25",337,4.82452345096992,3.7344342035935,5.88219720271652,0.219228647657204,0.225947548696704,0.222588098176954,682,682,682,0.498475609756098
"769","21-25",340,4.79671097483016,3.50776208773664,5.94676676606416,0.23975924279547,0.268715145410477,0.254237194102974,682,682,682,0.503048780487805
"770","21-25",343,4.82983182914043,3.73578306070718,5.85422659290126,0.212097398004671,0.226519019116233,0.219308208560452,682,682,682,0.507621951219512
"771","21-25",346,4.84431923241463,3.78690987648059,5.9475695397197,0.227741041491016,0.21827821520486,0.223009628347938,682,682,682,0.51219512195122
"772","21-25",349,4.8093680687307,3.89740564118784,5.93033900222544,0.23308071195112,0.189622090576143,0.211351401263632,682,682,682,0.516768292682927
"773","21-25",352,4.71469421219063,3.6796778715413,5.97640573219161,0.267612588052607,0.219529898243053,0.24357124314783,682,682,682,0.521341463414634
"774","21-25",355,4.70546659073796,3.49024558841591,5.86862784038672,0.247193604973899,0.258257279886768,0.252725442430334,682,682,682,0.525914634146341
"775","21-25",358,4.83715886009539,3.55393678818572,6.02178542740087,0.244901315331645,0.265284252393638,0.255092783862641,682,682,682,0.530487804878049
"776","21-25",361,4.80555493942526,3.86801991728421,5.98015387668268,0.244425243715535,0.195094018060105,0.21975963088782,682,682,682,0.535060975609756
"777","21-25",364,4.77442521650168,3.73988688134987,5.76343234754787,0.207146847253554,0.216683325895686,0.21191508657462,682,682,682,0.539634146341463
"778","21-25",367,4.82744624770856,3.6530803207552,6.0140870258274,0.245811287631033,0.243268566172186,0.24453992690161,682,682,682,0.544207317073171
"779","21-25",370,4.82133047328414,3.97975340146419,5.82652291941224,0.208488601164772,0.17455287010158,0.191520735633176,682,682,682,0.548780487804878
"780","21-25",373,4.80581835928548,3.80192841759463,5.81198146062724,0.209363531061825,0.208890529487284,0.209127030274555,682,682,682,0.553353658536585
"781","21-25",376,4.88009720634819,3.93941875904603,6.0311558870364,0.235867982135861,0.192758137292531,0.214313059714196,682,682,682,0.557926829268293
"782","21-25",379,4.79415074387583,3.73326762236995,5.9147766041865,0.233748565737568,0.221286976188865,0.227517770963216,682,682,682,0.5625
"783","21-25",382,4.83659824462217,3.92571650244112,5.7718418153226,0.193368049897534,0.188331074054759,0.190849561976146,682,682,682,0.567073170731707
"784","21-25",385,4.77232907079018,3.87220636108402,5.5721588909956,0.16759737401616,0.188612875674376,0.178105124845268,682,682,682,0.571646341463415
"785","21-25",388,4.82251388469431,3.75839027459727,5.9024922360662,0.22394509942201,0.220657448695866,0.222301274058938,682,682,682,0.576219512195122
"786","21-25",391,4.73320803874537,3.69288001762154,5.9744953191546,0.262250733592994,0.219793428179758,0.241022080886376,682,682,682,0.580792682926829
"787","21-25",394,4.74949374795335,3.72867200406222,5.86044678018699,0.233909778850087,0.214932748217856,0.224421263533971,682,682,682,0.585365853658537
"788","21-25",397,4.87646354134194,3.77134318770185,5.88637367397337,0.207098878945688,0.226623319188392,0.21686109906704,682,682,682,0.589939024390244
"789","21-25",400,4.75278919875313,3.90113092654898,5.92759901855878,0.247183237184989,0.179191257299521,0.213187247242255,682,682,682,0.594512195121951
"790","21-25",403,4.79866224658569,3.7348943422539,5.85175712676657,0.219455928770599,0.22168009534088,0.220568012055739,682,682,682,0.599085365853658
"791","21-25",406,4.86624692519162,3.81879411845945,5.86401028426688,0.205037552432868,0.215248593594727,0.210143073013798,682,682,682,0.603658536585366
"792","21-25",409,4.72649412778715,3.78475324221121,5.75735767623808,0.21810321150945,0.199247234866838,0.208675223188144,682,682,682,0.608231707317073
"793","21-25",412,4.77756868785675,3.78922263024416,5.90958658931124,0.236944348771326,0.206872181686197,0.221908265228762,682,682,682,0.61280487804878
"794","21-25",415,4.78307037440344,3.81102426800706,5.87619069236468,0.228539459467515,0.203226386046559,0.215882922757037,682,682,682,0.617378048780488
"795","21-25",418,4.86096015812695,3.91947136591729,5.80714685295462,0.194650164586467,0.19368370889352,0.194166936739993,682,682,682,0.621951219512195
"796","21-25",421,4.86852573113548,3.76044400647799,5.85248484442024,0.202106174974507,0.227601082103976,0.214853628539242,682,682,682,0.626524390243902
"797","21-25",424,4.83265778289625,3.79305324286381,5.83834764433982,0.208102850775593,0.21512066170127,0.211611756238432,682,682,682,0.63109756097561
"798","21-25",427,4.83901509655938,3.73718814135094,5.92549265183807,0.224524522779684,0.227696531881427,0.226110527330556,682,682,682,0.635670731707317
"799","21-25",430,4.83451231090574,3.89373120148384,5.80976626522197,0.201727473548105,0.194596900146407,0.198162186847256,682,682,682,0.640243902439024
"800","21-25",433,4.84852903754593,3.89186903957599,5.86607932114081,0.209867833257304,0.197309326305313,0.203588579781309,682,682,682,0.644817073170732
"801","21-25",436,4.80548029933871,3.73784935765707,5.85657826719301,0.21872901403819,0.222169455533625,0.220449234785907,682,682,682,0.649390243902439
"802","21-25",439,4.84680139278348,3.80389984910436,5.84772998941203,0.206513227077728,0.215173154243935,0.210843190660831,682,682,682,0.653963414634146
"803","21-25",442,4.86315699529773,3.90990902739458,5.88860300746455,0.210860149725445,0.196014228786949,0.203437189256197,682,682,682,0.658536585365854
"804","21-25",445,4.81404620054413,3.75007607053975,5.8493797356028,0.215065143110102,0.221013693197235,0.218039418153669,682,682,682,0.663109756097561
"805","21-25",448,4.78452821790507,3.78308333154644,5.75719939491106,0.203295107209522,0.209309014546289,0.206302060877906,682,682,682,0.667682926829268
"806","21-25",451,4.89358561067932,3.99201293180759,5.8129364330814,0.187868547838576,0.184235599537528,0.186052073688052,682,682,682,0.672256097560976
"807","21-25",454,4.84017650571738,3.78327109032374,5.84892108010802,0.208410700146797,0.218360924264889,0.213385812205843,682,682,682,0.676829268292683
"808","21-25",457,4.82308928833861,3.82195291372327,5.74880732430812,0.191934666896533,0.207571602921786,0.199753134909159,682,682,682,0.68140243902439
"809","21-25",460,4.84180122145743,3.8637973895533,5.80435954335412,0.19880170165411,0.201991735548728,0.200396718601419,682,682,682,0.685975609756098
"810","21-25",463,4.8914957029653,3.91067172729779,5.91156492072967,0.208539326150484,0.200516168310834,0.204527747230659,682,682,682,0.690548780487805
"811","21-25",466,4.83635256330917,4.09144920826073,5.64098506319051,0.16637176246944,0.154021723043854,0.160196742756647,682,682,682,0.695121951219512
"812","21-25",469,4.78921712993572,3.9827014042151,5.76197497109027,0.203114165585474,0.168402413972708,0.185758289779091,682,682,682,0.69969512195122
"813","21-25",472,4.87567976033232,3.85216281727385,5.70805648710936,0.170720139076631,0.209922922211918,0.190321530644274,682,682,682,0.704268292682927
"814","21-25",475,4.90019178596931,3.84892900344893,5.84922765836512,0.193673209916637,0.214535028104503,0.20410411901057,682,682,682,0.708841463414634
"815","21-25",478,4.84966539578234,3.84738997561626,5.73358467494949,0.182263972259999,0.206668984016452,0.194466478138225,682,682,682,0.713414634146341
"816","21-25",481,4.81279517150399,3.9139729266309,5.79752462591231,0.204606558001634,0.186756804069892,0.195681681035763,682,682,682,0.717987804878049
"817","21-25",484,4.8618067080214,3.8270909910616,5.85335234323016,0.203945918617627,0.212825350553869,0.208385634585748,682,682,682,0.722560975609756
"818","21-25",487,4.86246172467723,3.86061709062743,5.82204016105705,0.197344162424952,0.206036508002807,0.20169033521388,682,682,682,0.727134146341463
"819","21-25",490,4.81742192918674,3.94468113916277,5.71856854032828,0.187059930474818,0.181163452745628,0.184111691610223,682,682,682,0.731707317073171
"820","21-25",493,4.84332349224766,3.78812802217531,5.89946723371057,0.218061779923104,0.217865990525168,0.217963885224136,682,682,682,0.736280487804878
"821","21-25",496,4.83117536173289,4.0544255073135,5.69435815860767,0.178669315900213,0.160778650382251,0.169723983141232,682,682,682,0.740853658536585
"822","21-25",499,4.92311983376844,3.85623933440894,5.76853134876359,0.171722717207967,0.216708212552861,0.194215464880414,682,682,682,0.745426829268293
"823","21-25",502,4.82866213279285,3.9111497348439,5.78929406119944,0.198943703657097,0.190013791132301,0.194478747394699,682,682,682,0.75
"824","21-25",505,4.91385652819914,3.73914095352225,5.88558074511026,0.197751849557408,0.23906183828029,0.218406843918849,682,682,682,0.754573170731707
"825","21-25",508,4.85256482095524,4.04153351444466,5.71026630785636,0.176752195704266,0.167134564181035,0.171943379942651,682,682,682,0.759146341463415
"826","21-25",511,4.85171681298092,3.99696731122597,5.75806255717482,0.186809284039196,0.17617464800667,0.181491966022933,682,682,682,0.763719512195122
"827","21-25",514,4.84961486709793,3.9492873462055,5.69156675954345,0.173612114676925,0.185649282585441,0.179630698631183,682,682,682,0.768292682926829
"828","21-25",517,4.7996694893372,3.80699880097637,5.83562913732662,0.215839788612712,0.206820634330368,0.21133021147154,682,682,682,0.772865853658537
"829","21-25",520,4.85392877458442,3.86252051995813,5.73766547899957,0.182066269501618,0.204248620172876,0.193157444837247,682,682,682,0.777439024390244
"830","21-25",523,4.89569251038733,4.00827964001246,5.93199686673177,0.211676765676292,0.181264012903592,0.196470389289942,682,682,682,0.782012195121951
"831","21-25",526,4.8970230098199,4.03743309671594,5.7943000102764,0.183229075839998,0.175533157875761,0.17938111685788,682,682,682,0.786585365853658
"832","21-25",529,4.8740760851329,3.93653634396895,5.62590521963125,0.154250594649435,0.192352299141098,0.173301446895266,682,682,682,0.791158536585366
"833","21-25",532,4.88768535008313,3.97332250364685,5.7071161984021,0.16765212766919,0.187074817821637,0.177363472745414,682,682,682,0.795731707317073
